id,user,text,rating,created_at
271,user031,사이즈도 딱 맞고 마감이 깔끔해요,5,2026/03/04 05:23
272,user024,냄새가 너무 심해서 못 쓰겠어요 😍,2,21.04.2026
273,user024,무난합니다 그냥 평타 😍 https://example.com/event,3,2026-03-27T14:39:00
274,user072,포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,
275,user102,한 번 쓰고 고장났습니다 환불 원해요 😍,2,2026-02-10
276,user074,포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,4,2026/01/09 17:52
277,user055,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 🙏,3,24.01.2026
278,user016,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 🔥,5,2026-02-07T23:37:00
279,user104,협찬 받아 작성한 후기입니다. 고객센터 연결도 안 되고 최악이에요 😍,2,
280,user110,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 ㅠㅠ http://bit.ly/abc123,4,2026-05-22
281,user017,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,2026/02/05 22:20
282,user081,고객센터 연결도 안 되고 최악이에요 😍,2,13.04.2026
283,user063,생각보다 너무 작고 부실해요 ㅠㅠ http://bit.ly/abc123,2,2026-03-19T00:55:00
284,user102,고객센터 연결도 안 되고 최악이에요 🙏 http://bit.ly/abc123,1,
285,user017,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ http://bit.ly/abc123,2,2026-05-28
286,user119,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 https://example.com/event,,2026/02/15 14:00
287,user120,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 😍 http://bit.ly/abc123,3,03.03.2026
288,user097,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 😡 http://bit.ly/abc123,4,2026-02-14T20:05:00
289,user067,생각보다 너무 작고 부실해요,1,
290,user050,생각보다 너무 작고 부실해요 😍 https://example.com/event,2,2026-01-24
291,user073,포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,2026/01/20 20:10
292,user057,사이즈도 딱 맞고 마감이 깔끔해요 😍 https://example.com/event,4,03.02.2026
293,user032,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 😡 http://bit.ly/abc123,2,2026-03-21T02:15:00
294,user078,냄새가 너무 심해서 못 쓰겠어요 http://bit.ly/abc123,2,
295,user082,배송이 정말 빨라서 깜짝 놀랐어요 😡,4,2026-05-03
296,user073,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 😍 https://example.com/event,3,2026/04/12 17:43
297,user006,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다,4,26.01.2026
298,user069,사이즈도 딱 맞고 마감이 깔끔해요 😡,5,2026-05-05T08:05:00
299,user098,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 🔥 https://example.com/event,4,
300,user015,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 👍,4,2026-04-20
301,user021,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요,4,2026/04/12 16:33
302,user112,협찬 받아 작성한 후기입니다. 고객센터 연결도 안 되고 최악이에요 🔥,2,24.03.2026
303,user092,아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,2026-05-21T02:31:00
304,user099,포장도 꼼꼼하고 품질이 기대 이상이에요 😍 http://bit.ly/abc123,4,
305,user047,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요,,2026-04-05
306,user054,무난합니다 그냥 평타 😡,3,2026/06/11 08:52
307,user067,포장도 꼼꼼하고 품질이 기대 이상이에요,4,13.01.2026
308,user048,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요,5,2026-02-10T18:50:00
309,user099,재구매 의사 100% 강추합니다 🔥,4,
310,user082,배송이 일주일이나 걸렸습니다 별로,1,2026-06-01
311,user054,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요 👍,2,2026/04/02 04:45
312,user096,배송이 정말 빨라서 깜짝 놀랐어요 😡 http://bit.ly/abc123,4,19.01.2026
313,user017,색감이 사진이랑 똑같아서 만족합니다 https://example.com/event,4,2026-02-10T08:54:00
314,user026,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 🙏 http://bit.ly/abc123,5,
315,user046,가성비 최고입니다 또 살게요 🔥 https://example.com/event,5,2026-02-15
316,user107,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,,2026/03/05 02:45
317,user023,포장도 꼼꼼하고 품질이 기대 이상이에요 http://bit.ly/abc123,5,13.01.2026
318,user008,배송이 일주일이나 걸렸습니다 별로,1,2026-02-05T06:52:00
319,user009,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ,,
320,user074,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,4,2026-04-27
321,user036,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 🔥,5,2026/03/15 04:02
322,user071,냄새가 너무 심해서 못 쓰겠어요 ㅠㅠ https://example.com/event,1,02.04.2026
323,user049,색감이 사진이랑 똑같아서 만족합니다 👍,4,2026-06-12T15:34:00
324,user077,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,,
325,user085,한 번 쓰고 고장났습니다 환불 원해요 👍,2,2026-02-09
326,user109,협찬 받아 작성한 후기입니다. 고객센터 연결도 안 되고 최악이에요 😡 http://bit.ly/abc123,1,2026/02/06 07:37
327,user073,사이즈도 딱 맞고 마감이 깔끔해요 http://bit.ly/abc123,5,19.02.2026
328,user012,아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,2026-01-08T19:14:00
329,user023,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 👍,4,
330,user085,배송이 일주일이나 걸렸습니다 별로 🔥,1,2026-04-19
331,user023,가성비 최고입니다 또 살게요 😡 https://example.com/event,4,2026/06/18 22:56
332,user089,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 😍 https://example.com/event,3,05.03.2026
333,user118,사이즈도 딱 맞고 마감이 깔끔해요,5,2026-05-08T20:36:00
334,user041,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다,4,
335,user089,고객센터 연결도 안 되고 최악이에요 http://bit.ly/abc123,2,2026-01-12
336,user114,배송이 정말 빨라서 깜짝 놀랐어요 🙏 https://example.com/event,4,2026/04/16 12:22
337,user103,생각보다 너무 작고 부실해요 👍,2,10.01.2026
338,user010,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 😍 https://example.com/event,4,2026-05-03T10:38:00
339,user022,아직 잘 모르겠어요 더 써봐야 할 듯 https://example.com/event,3,
340,user013,가성비 최고입니다 또 살게요 ㅠㅠ http://bit.ly/abc123,4,2026-01-13
341,user106,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 https://example.com/event,1,2026/06/21 19:30
342,user015,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,4,26.03.2026
343,user049,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 😡,5,2026-03-06T14:02:00
344,user097,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,5,
345,user050,냄새가 너무 심해서 못 쓰겠어요 👍,2,2026-05-14
346,user051,아직 잘 모르겠어요 더 써봐야 할 듯 👍 https://example.com/event,3,2026/06/02 16:36
347,user058,가격대비 그럭저럭이에요 😍,3,06.02.2026
348,user081,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026-02-27T19:16:00
349,user042,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 😡,4,
350,user019,가격대비 그럭저럭이에요 😡,3,2026-05-19
351,user113,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 http://bit.ly/abc123,3,2026/03/14 08:24
352,user080,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 😍 http://bit.ly/abc123,2,22.05.2026
353,user003,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏 http://bit.ly/abc123,4,2026-03-27T09:19:00
354,user057,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 😍 http://bit.ly/abc123,4,
355,user098,생각보다 너무 작고 부실해요 👍 https://example.com/event,1,2026-05-28
356,user068,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 😡,4,2026/05/01 05:12
357,user118,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 👍,3,23.03.2026
358,user063,색감이 사진이랑 똑같아서 만족합니다,5,2026-05-15T05:55:00
359,user089,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 😍 http://bit.ly/abc123,5,
360,user053,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 👍,4,2026-05-01
361,user104,가성비 최고입니다 또 살게요,4,2026/03/23 22:41
362,user087,색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,5,27.05.2026
363,user062,생각보다 너무 작고 부실해요 ㅠㅠ http://bit.ly/abc123,2,2026-01-11T08:40:00
364,user098,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ,5,
365,user034,고객센터 연결도 안 되고 최악이에요 https://example.com/event,1,2026-04-13
366,user061,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 👍,4,2026/06/12 16:19
367,user034,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 https://example.com/event,1,26.06.2026
368,user096,구매처: http://shop.example.com 방문하세요 가격대비 그럭저럭이에요,3,2026-03-14T10:23:00
369,user075,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,
370,user007,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 😡,3,2026-02-05
371,user063,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 🔥,5,2026/03/21 05:20
372,user021,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 👍,2,26.04.2026
373,user005,고객센터 연결도 안 되고 최악이에요 😡 https://example.com/event,2,2026-05-07T23:23:00
374,user081,아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,
375,user040,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 https://example.com/event,3,2026-02-03
376,user018,아직 잘 모르겠어요 더 써봐야 할 듯 🔥 https://example.com/event,3,2026/03/16 11:48
377,user003,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 👍,4,17.05.2026
378,user077,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ,4,2026-01-22T03:41:00
379,user033,생각보다 너무 작고 부실해요 🙏 https://example.com/event,1,
380,user035,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 😡,1,2026-05-20
381,user078,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요,4,2026/02/25 08:53
382,user071,배송이 일주일이나 걸렸습니다 별로 😡 http://bit.ly/abc123,2,07.04.2026
383,user086,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요,4,2026-04-05T02:49:00
384,user038,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 👍 https://example.com/event,1,
385,user013,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 🔥 https://example.com/event,2,2026-01-01
386,user044,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,2,2026/02/04 12:25
387,user103,아직 잘 모르겠어요 더 써봐야 할 듯 🙏 https://example.com/event,3,04.02.2026
388,user024,배송이 일주일이나 걸렸습니다 별로 🙏,1,2026-05-13T11:39:00
389,user057,사이즈도 딱 맞고 마감이 깔끔해요 🙏,4,
390,user090,사이즈도 딱 맞고 마감이 깔끔해요 🔥,4,2026-05-04
391,user072,한 번 쓰고 고장났습니다 환불 원해요 😡,2,2026/05/02 00:41
392,user063,가격대비 그럭저럭이에요 🙏,3,08.03.2026
393,user103,가성비 최고입니다 또 살게요 👍,5,2026-05-15T02:54:00
394,user005,포장도 꼼꼼하고 품질이 기대 이상이에요,4,
395,user047,재구매 의사 100% 강추합니다 👍 https://example.com/event,5,2026-01-27
396,user098,재구매 의사 100% 강추합니다 🔥 https://example.com/event,5,2026/06/08 00:21
397,user022,사이즈도 딱 맞고 마감이 깔끔해요 🔥,,05.04.2026
398,user110,생각보다 너무 작고 부실해요 👍,2,2026-04-07T14:52:00
399,user108,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 😡,2,
400,user095,아직 잘 모르겠어요 더 써봐야 할 듯 😍 https://example.com/event,,2026-01-18
401,user085,냄새가 너무 심해서 못 쓰겠어요 😍,1,2026/05/20 10:32
402,user044,아직 잘 모르겠어요 더 써봐야 할 듯 👍 http://bit.ly/abc123,3,15.03.2026
403,user026,사이즈도 딱 맞고 마감이 깔끔해요 🔥,5,2026-02-20T22:18:00
404,user082,고객센터 연결도 안 되고 최악이에요 😍,1,
405,user067,색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ https://example.com/event,5,2026-01-01
406,user019,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 😍 http://bit.ly/abc123,4,2026/01/23 09:13
407,user095,생각보다 너무 작고 부실해요,2,28.05.2026
408,user050,한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,1,2026-04-26T21:20:00
409,user100,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 ㅠㅠ,3,
410,user023,고객센터 연결도 안 되고 최악이에요 👍,2,2026-06-03
411,user017,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요 😡 http://bit.ly/abc123,2,2026/02/19 08:00
412,user100,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 😍 http://bit.ly/abc123,4,20.06.2026
413,user024,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🔥,5,2026-05-03T16:10:00
414,user085,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🔥,5,
415,user058,재구매 의사 100% 강추합니다,5,2026-02-21
416,user093,생각보다 너무 작고 부실해요 https://example.com/event,2,2026/03/01 16:52
417,user025,냄새가 너무 심해서 못 쓰겠어요 http://bit.ly/abc123,2,17.03.2026
418,user100,재구매 의사 100% 강추합니다,4,2026-02-28T21:27:00
419,user092,배송이 일주일이나 걸렸습니다 별로,,
420,user058,포장도 꼼꼼하고 품질이 기대 이상이에요 👍 http://bit.ly/abc123,4,2026-06-13
421,user096,사이즈도 딱 맞고 마감이 깔끔해요,4,2026/05/02 22:54
422,user098,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 ㅠㅠ,4,13.04.2026
423,user102,한 번 쓰고 고장났습니다 환불 원해요 👍,1,2026-05-10T20:09:00
424,user074,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 😍,,
